track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,cover_url,spotify_search_link,youtube_search_url,youtube_url,mood_category
you up?,Yaya Bey,1,2021,4,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b7437dd382fa985c48b727d6,https://open.spotify.com/track/4sDt091Uz1G7Nnq9xTRtMn,,https://www.youtube.com/watch?v=KFd_s0ZeRwI,calm and peaceful
Ocean Prime (feat. Boldy James),"The Alchemist, Boldy James",2,2019,8,30,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f427d5bb249ff27546c7cc63,https://open.spotify.com/track/5467KZaTToEB680WvOd9w5,,https://www.youtube.com/watch?v=ZKxxWFulrak,calm and peaceful
meet me in brooklyn,Yaya Bey,1,2022,6,17,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ab5a8aff6c7b84d3d5534584,https://open.spotify.com/track/6QkOMriITXf0oqpga33HnP,,https://www.youtube.com/watch?v=XN95p4AeTt8,calm and peaceful
Lost In Japan,Shawn Mendes,1,2018,5,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273269423eb6467e308c0fbce24,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV,,https://www.youtube.com/watch?v=ycy30LIbq4w,calm and peaceful
Snooze,SZA,1,2022,12,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bc18bdade69ec5ef0bb25b17,https://open.spotify.com/track/4iZ4pt7kvcaH6Yo8UoZ4s2,,https://www.youtube.com/watch?v=Sv5yCzPCkv8,calm and peaceful
Open Arms (feat. Travis Scott),"SZA, Travis Scott",2,2022,12,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c5276ed6cb0287df8d9be07f,https://open.spotify.com/track/0xaFw2zDYf1rIJWl2dXiSF,,https://www.youtube.com/watch?v=JLd09jmEAYA,calm and peaceful
Garden (Say It Like Dat),SZA,1,2017,6,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27306d56b057cce5797538a16d5,https://open.spotify.com/track/19woxaSpjOefa2JnAOoqW5,,https://www.youtube.com/watch?v=HTgUwtoLl_o,calm and peaceful
close with desires (right person wrong timing) - Sped Up,Teo Glacier,1,2023,5,17,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273e806d0b86a15ac6b55267c6a,https://open.spotify.com/track/3mTIPzsL10pNKmfU5yPN8o,,https://www.youtube.com/watch?v=cibkB-rODKQ,calm and peaceful
White Dress,Kanye West,1,2012,10,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734375120f285973963ba597c2,https://open.spotify.com/track/1gTANFZlqRitzVx7YSenzA,,https://www.youtube.com/watch?v=lsZRoypKIX8,calm and peaceful
"To Summer, From Cole - Audio Hug","Summer Walker, J. Cole",2,2023,5,19,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27370889b194f8cb62891309011,https://open.spotify.com/track/2f86Ae3R4OKAu1lEIqouih,,https://www.youtube.com/watch?v=cCFJpgR3KbY,calm and peaceful
Kingston,Faye Webster,1,2019,5,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ac4ebd092fa2cf210e4c8023,https://open.spotify.com/track/5WbfFTuIldjL9x7W6y5l7R,,https://www.youtube.com/watch?v=-5_tGEao_GQ,calm and peaceful
Right Side of My Neck,Faye Webster,1,2019,5,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ac4ebd092fa2cf210e4c8023,https://open.spotify.com/track/3cxZT78mZDyLsLPJKcTu3U,,https://www.youtube.com/watch?v=HMYyn7wEfKQ,calm and peaceful
In A Good Way,Faye Webster,1,2021,6,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c699d66824a938624c44c2b7,https://open.spotify.com/track/2VYnlKxB8jpbCeLUjQsebc,,https://www.youtube.com/watch?v=GQ9wrkFWbTs,calm and peaceful
Superpowers,Daniel Caesar,1,2023,4,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737c68face1dc58127f3a7b1cc,https://open.spotify.com/track/736PP5LTtREkDgktNmX3Gu,,https://www.youtube.com/watch?v=rScwLoES2bM,calm and peaceful
Let You Break My Heart Again,"Laufey, Philharmonia Orchestra",2,2021,8,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2739457bba66a2daf4456855bb7,https://open.spotify.com/track/41H96KDENmbR7d9NzMgojt,,https://www.youtube.com/watch?v=NLphEFOyoqM,calm and peaceful
My My,Chenayder,1,2023,1,19,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273da247222f62539c8f9d3396b,https://open.spotify.com/track/6o96AEsHYibjCQSjzhguAm,,https://www.youtube.com/watch?v=JugZtxLcIJg,calm and peaceful
Just Sayin' Shit,Flower in Bloom,1,2021,2,15,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2733b75e9a16839d0e3026f28f3,https://open.spotify.com/track/3bV45mBTw4x0O8XNr361KE,,https://www.youtube.com/watch?v=vQn1f9eMUto,calm and peaceful
Fly Love,Jamie Foxx,1,2023,3,3,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27319e586cd75984036a235435e,https://open.spotify.com/track/6P2769Z4TC9TT1XL2yGzfh,,https://www.youtube.com/watch?v=4mlxtQj6lrQ,calm and peaceful
From The Start,Laufey,1,2023,5,11,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27374c732f8aa0e0ccbb3d17d96,https://open.spotify.com/track/1Ukxccao1BlWrPhYkcXbwZ,,https://www.youtube.com/watch?v=lSD_L-xic9o,calm and peaceful
I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",3,2023,8,18,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732bb4bbf62bc82d2f4ce59397,https://open.spotify.com/track/3ZaEs1O8BG581qYPHpQ8d6,,https://www.youtube.com/watch?v=AT9JoIv2kss,calm and peaceful
Moment Of Your Life,"Brent Faiyaz, Coco Jones",2,2023,8,23,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ceb160561269ab00b1df9678,https://open.spotify.com/track/6ffrYPrHM70FScnrtHIcPh,,https://www.youtube.com/watch?v=-oR21J0E8XY,calm and peaceful
I Know You,Faye Webster,1,2017,5,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273fc37e2e19b33d5705c251644,https://open.spotify.com/track/71BWZa1liIRyUiuJ3MB66o,,https://www.youtube.com/watch?v=o0tqEQ331go,calm and peaceful
Issues/Hold On,Teyana Taylor,1,2018,6,23,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273abca6b34e370af95f3b926bd,https://open.spotify.com/track/0bxmVPKnEopTyuMMkaTvUb,,https://www.youtube.com/watch?v=XLs86VrHHks,calm and peaceful
Time,"Free Nationals, Mac Miller, Kali Uchis",3,2019,12,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d93501aba7bc1140aac628c6,https://open.spotify.com/track/7klPHv3HnXdUY3dSfTccNc,,https://www.youtube.com/watch?v=bgP2vqgl934,calm and peaceful
The Lamp Is Low,Laurindo Almeida,1,1969,9,15,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bb61ea59e6648c11454b5bfe,https://open.spotify.com/track/4QzZVJc6qPTtTkPem7qZRo,,https://www.youtube.com/watch?v=hKjoLnjjp5E,calm and peaceful
A Rose Blooms in Chaos,Davishmar,1,2022,1,2,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2735a2caeafaab83062e4fe5a73,https://open.spotify.com/track/7fuKPn33GxRh62aC8n71M3,,https://www.youtube.com/watch?v=L3XrWoSC2n0,calm and peaceful
Come Over,The Internet,1,2018,7,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d70cf89509b2621114edf144,https://open.spotify.com/track/2hPNuVVSV1tqiD2uPlfehz,,https://www.youtube.com/watch?v=NB3gWkhLkxM,calm and peaceful
Attracted to You,PinkPantheress,1,2021,7,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734b92001006e5ad1946e86a84,https://open.spotify.com/track/4fPjI40ElIwJQ4DJJxSCOe,,https://www.youtube.com/watch?v=9YvkFX3AML4,calm and peaceful
Big Talk,SOFY,1,2022,8,19,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27350f5c1a3c9a84110f0382954,https://open.spotify.com/track/39W9pHDCfUcw3zJSYb3HNJ,,https://www.youtube.com/watch?v=-ar6XM5774s,calm and peaceful
Only If,Steve Lacy,1,2019,5,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273962ff78ff496c98e5fed40d8,https://open.spotify.com/track/7wNAM0qzErN5Dr9uV6B3fW,,https://www.youtube.com/watch?v=ODQLN3ghuj4,calm and peaceful
Favorite Colors (feat. Kyle),"Taylor Bennett, Luke Tennyson, KYLE",3,2017,2,28,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2735ae79ccd8252b67f93750183,https://open.spotify.com/track/4dNwzB7yuTf8jSYZSlok7C,,https://www.youtube.com/watch?v=Vl3PDaZJZDA,calm and peaceful
Babydoll,Dominic Fike,1,2018,10,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737b1b6f41c1645af9757d5616,https://open.spotify.com/track/7yNf9YjeO5JXUE3JEBgnYc,,https://www.youtube.com/watch?v=nb8CnIo_-_A,calm and peaceful
The Secret Recipe,"Lil Yachty, J. Cole",2,2023,9,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2736ea346a91028fcb13f30eeee,https://open.spotify.com/track/5lcYNUreUk4OwC8AhfG8qu,,https://www.youtube.com/watch?v=uvNGJsBzvfo,calm and peaceful
Find Someone Like You,Snoh Aalegra,1,2019,8,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27396b5701b2aa3ed406eeab110,https://open.spotify.com/track/4lCqM3KkNn8aj7biJaa58o,,https://www.youtube.com/watch?v=4okpRs9LRDE,calm and peaceful
Savior,KAIRO,1,2023,5,10,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273139096743b3fdb3ece1dce35,https://open.spotify.com/track/7x6lcA2jLYKvhaS9IkzkzQ,,https://www.youtube.com/watch?v=omXQwO2Jhs0,calm and peaceful
Feet Don't Fail Me Now,Joy Crookes,1,2021,10,15,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737e8ad485a6ed4febebc49311,https://open.spotify.com/track/5goqVeMYUQecvpcjNxpadU,,https://www.youtube.com/watch?v=xLFCcnYSCyE,calm and peaceful
Banana Pancakes,Jack Johnson,1,2005,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273628dba01c669d89586967dc5,https://open.spotify.com/track/0BgbobvykXxEvxo2HhCuvM,,https://www.youtube.com/watch?v=YdgoG8hTMUw,calm and peaceful
A Dream With a Baseball Player,Faye Webster,1,2021,6,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273c699d66824a938624c44c2b7,https://open.spotify.com/track/7hNPcyHhNYLCtTFa5bxvX1,,https://www.youtube.com/watch?v=0VVjgdY-Fw8,calm and peaceful
Linger,The Cranberries,1,1993,3,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f6325f361d7803ad0d908451,https://open.spotify.com/track/0gEyKnHvgkrkBM6fbeHdwK,,https://www.youtube.com/watch?v=G6Kspj3OO0s,calm and peaceful
Steeeam,Shelly,1,2020,10,30,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273e6489814285451edf0a73962,https://open.spotify.com/track/09RamrocZneYcLYLRIxYha,,https://www.youtube.com/watch?v=B23ifNgxnas,calm and peaceful
ART,Tyla,1,2024,3,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d69acad4d4918387c0c8626f,https://open.spotify.com/track/40ds3xedbMkWhszkGnZwxi,,https://www.youtube.com/watch?v=mGyN2NMuS4A,calm and peaceful
Truth or Dare,Tyla,1,2024,3,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273d69acad4d4918387c0c8626f,https://open.spotify.com/track/7axl6v0Yv4ksLVMt6XItpc,,https://www.youtube.com/watch?v=UKpz-I9EV84,calm and peaceful
Hell N Back (feat. Summer Walker),"Bakar, Summer Walker",2,2023,9,21,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273864f946221840eced94a2243,https://open.spotify.com/track/0ZDwhNFZnPx9EIPCcwGUHC,,https://www.youtube.com/watch?v=j_oqP6OM1i4,calm and peaceful
Kiss and Say Goodbye,The Manhattans,1,1976,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734e424e935b41822a034f80aa,https://open.spotify.com/track/0rHiGIRASJq8snJGFJMpnI,,https://www.youtube.com/watch?v=wtjro7_R3-4,calm and peaceful
Kiss Me,Sixpence None The Richer,1,1997,11,22,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273cfc5eea6cfd77e89ed3ac5a4,https://open.spotify.com/track/754kgU5rWscRTfvlsuEwFp,,https://www.youtube.com/watch?v=Jnq9wPDoDKg,calm and peaceful
intro (end of the world),Ariana Grande,1,2024,3,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,https://open.spotify.com/track/2o1pb13quMReXZqE7jWsgq,,https://www.youtube.com/watch?v=ztotaQ79eek,calm and peaceful
Take A Bite,beabadoobee,1,2024,5,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737d9a2e7835a178df7b0153aa,https://open.spotify.com/track/7ddVpLW467CLYffbPRQNmH,,https://www.youtube.com/watch?v=-DmixSHLIn0,calm and peaceful
Pearls,Sade,1,1992,10,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ee65bbd54f993b5f01d5c511,https://open.spotify.com/track/4J7s7j5ulwElPG7HaGQDXR,,https://www.youtube.com/watch?v=lfxEbZr8Tjo,calm and peaceful
Congratulations (feat. Bilal),"Mac Miller, Bilal",2,2016,9,16,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732e92f776279eaf45d14a33fd,https://open.spotify.com/track/1OubIZ0ARYCUq5kceYUQiO,,https://www.youtube.com/watch?v=JoFkQ7iAQcw,calm and peaceful
Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",2,2017,8,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27305ac3e026324594a31fad7fb,https://open.spotify.com/track/1RMJOxR6GRPsBHL8qeC2ux,,https://www.youtube.com/watch?v=vBy7FaapGRo,calm and peaceful
Freudian,Daniel Caesar,1,2017,8,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27305ac3e026324594a31fad7fb,https://open.spotify.com/track/4nESnAOALHmxg8UFCCtXhO,,https://www.youtube.com/watch?v=e7b5hbWvWEQ,calm and peaceful
A Cappella,Daniel Caesar,1,2015,11,12,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2738643812ddd68ac52a3ed04f5,https://open.spotify.com/track/3XlzpaHje8MlpaGe8twgr7,,https://www.youtube.com/watch?v=nF6f_SGGmvo,calm and peaceful
20 Something,SZA,1,2017,6,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27306d56b057cce5797538a16d5,https://open.spotify.com/track/4h6ViRoztTBpWcJ1zFT9Zg,,https://www.youtube.com/watch?v=Azqv46WFxZE,calm and peaceful
Toronto 2014 (with Mustafa),"Daniel Caesar, Mustafa",2,2023,4,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737c68face1dc58127f3a7b1cc,https://open.spotify.com/track/4t9R5rbtovdvya28uMODDz,,https://www.youtube.com/watch?v=SHP-xh5NnVs,calm and peaceful
Upside Down,Jack Johnson,1,2006,2,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f401bb58442523100aee4869,https://open.spotify.com/track/0aJrYfARfCKzv6gXjhs4SZ,,https://www.youtube.com/watch?v=dqUdI4AIDF0,calm and peaceful
A Night To Remember,"beabadoobee, Laufey",2,2023,10,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27303ea1900840b8804f779f7b3,https://open.spotify.com/track/180AbZduI6bYQIzwCHRwu9,,https://www.youtube.com/watch?v=eif_8yA2WhA,calm and peaceful
Higher,Tems,1,2020,9,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730ab4d3e1c0b5c5e453287a4c,https://open.spotify.com/track/2QdSb68BzZGMgCbsrFmSLc,,https://www.youtube.com/watch?v=Qa1IaUywiO8,calm and peaceful
prayer,suLjo,1,2024,2,27,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273dc1ac4ea288c066e4a910e35,https://open.spotify.com/track/6cHMeM7AnyDU71kFYWzobr,,https://www.youtube.com/watch?v=GkQAdGxRabk,calm and peaceful
Souvenir d'Italie,Lelio Luttazzi,1,2009,1,1,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737a1c7a8d625d1ed2b842a0e0,https://open.spotify.com/track/6CeajvxcjyZ46cGbrKwq9n,,https://www.youtube.com/watch?v=2Z4AseJadys,calm and peaceful
Sunday Morning,Maroon 5,1,2002,6,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,https://open.spotify.com/track/1YI0uK36eupTmw9F8kHysr,,https://www.youtube.com/watch?v=S2Cti12XBw4,calm and peaceful
She Will Be Loved,Maroon 5,1,2002,6,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e,https://open.spotify.com/track/7sapKrjDij2fpDVj0GxP66,,https://www.youtube.com/watch?v=nIjVuRTm-dc,calm and peaceful
you still wear my clothes.,praise.,1,2024,3,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732e8f321a326091d9bd60544f,https://open.spotify.com/track/4xjMylLGAs6Nag3N53Ynsc,,https://www.youtube.com/watch?v=VNSUBqVgLxc,calm and peaceful
Kiss of Life,Sade,1,1994,10,31,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2735e25e034e25258b356774c79,https://open.spotify.com/track/65krtHkaYLPr0mEbjL61UP,,https://www.youtube.com/watch?v=MmOau-PMWJk,calm and peaceful
Remember the Time,Michael Jackson,1,1991,11,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273bf4cf0f48b94d0c8297b751a,https://open.spotify.com/track/4jnFqNWeJCeCRHc4HCdxfd,,https://www.youtube.com/watch?v=LeiFF0gvqcc,calm and peaceful
Sweet Boy,Malcolm Todd,1,2024,4,5,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2732c1f34ecc1929fb59908aad1,https://open.spotify.com/track/59c2xv2kMzYM6HR9oY6BIa,,https://www.youtube.com/watch?v=14OBXAjgj7U,calm and peaceful
Wrong About Forever,Jeff Bernat,1,2019,2,14,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27349bfa64a9446e5af24df08f7,https://open.spotify.com/track/6P2BlKa7uBwKV6KVsEBkmv,,https://www.youtube.com/watch?v=Y8EEnKpD4nY,calm and peaceful
Studio Fit Riddim,Knucks,1,2024,8,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f6aa11c74208ed3079207ae7,https://open.spotify.com/track/5WIA9zkaaOuAKW0JOO36di,,https://www.youtube.com/watch?v=XjJnuBE7Yzw,calm and peaceful
Second Best,Laufey,1,2023,9,8,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,19,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27374c732f8aa0e0ccbb3d17d96,https://open.spotify.com/track/4Y9Ge3i5r0vgFAZq653Yx3,,https://www.youtube.com/watch?v=mL6ejRs2Dgo,calm and peaceful
A Lovely Night,"Ryan Gosling, Emma Stone",2,2016,12,9,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2730bdf4dd39843ad48c5b66bc4,https://open.spotify.com/track/4r9hiElqKWMPT4Z3vN2exq,,https://www.youtube.com/watch?v=trrH4sVZ0dQ,calm and peaceful
Is there free breakfast here?,Hotel Ugly,1,2023,3,24,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2737fb628fda119ba96280f883c,https://open.spotify.com/track/30jui3PqevssdIVpjEWM38,,https://www.youtube.com/watch?v=e8WeW8ec0SQ,calm and peaceful
Rain,SWV,1,1997,7,29,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,18,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273abb029a2b11b0f7cde6adb9b,https://open.spotify.com/track/4G1qRhOk1YY0kewtMaCrMC,,https://www.youtube.com/watch?v=QQyXHfOy1UU,calm and peaceful
Jupiter,Matt Maltese,1,2020,11,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,47,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273f01251e6e914959ebbd88ae5,https://open.spotify.com/track/3kg7A13eqXpZnnyXEVcGsj,,https://www.youtube.com/watch?v=Q2tMQMQvpos,calm and peaceful
Calling On You,Jon B.,1,2001,3,13,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273821064e3862d3a2d26e607f8,https://open.spotify.com/track/7wYhcfgPUyML3FKfLwvBwk,,https://www.youtube.com/watch?v=kb6mZ9LJVZU,calm and peaceful
One Wish (feat. Childish Gambino),"Ravyn Lenae, Childish Gambino",2,2024,7,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,49,17,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ef985ba96e76a9574cc68a30,https://open.spotify.com/track/3iHpwGD3h3Bj87KrJEBMI4,,https://www.youtube.com/watch?v=4oNYTgzNEPQ,calm and peaceful
Best Friend,Rex Orange County,1,2017,1,25,0,0,0,0,0,0,0,0,120,Unknown,Major,50,48,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273ff874602e13e9181c26e5f01,https://open.spotify.com/track/3rPtS4nfpy7PsARctAWpzd,,https://www.youtube.com/watch?v=OqBuXQLR4Y8,calm and peaceful
Apricot Princess,Rex Orange County,1,2017,4,26,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,20,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2731bd6d088d3d81972af4cb81d,https://open.spotify.com/track/6SK6sdcklU02bEuhjvs5bK,,https://www.youtube.com/watch?v=QyrkK4kO0tQ,calm and peaceful
Champagne Supernova - Remastered,Oasis,1,1995,10,2,0,0,0,0,0,0,0,0,120,Unknown,Major,50,50,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b27385e5dcc05cc216a10f141480,https://open.spotify.com/track/1wo3UYTeizJHkwYIuLuBPF,,https://www.youtube.com/watch?v=MlZOFIRC9HA,calm and peaceful
Hey Baby,"Stephen Marley, Mos Def",2,2007,3,20,0,0,0,0,0,0,0,0,120,Unknown,Major,50,52,21,50,0,10,5,https://i.scdn.co/image/ab67616d0000b2734b166999e953f11b39efb8c8,https://open.spotify.com/track/1Bsl6Jw7bJtQ4pc7OQREog,,https://www.youtube.com/watch?v=Cc3Ja1wetBI,calm and peaceful
Open My Door,Alice Phoebe Lou,1,2023,7,7,0,0,0,0,0,0,0,0,120,Unknown,Major,50,51,22,50,0,10,5,https://i.scdn.co/image/ab67616d0000b273b9000413b688d298a7ce999e,https://open.spotify.com/track/1A8QcZJKhUmJwdqzoAahvR,,https://www.youtube.com/watch?v=qjZFE4PLEZ8,calm and peaceful
